source,table,page,description,series_id,period,value
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1875,31.166
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1875,20.273
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1875,10.893
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1876,30.839
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1876,19.592
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1876,11.247
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1877,31.068
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1877,18.661
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1877,12.407
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1878,29.827
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1878,18.06
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1878,11.767
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1879,30.523000000000003
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1879,16.936
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1879,13.587
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1880,29.364
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1880,18.099
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1880,11.265
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1881,29.067
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1881,17.685
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1881,11.382
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1882,29.351
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1882,17.354
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1882,11.997
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1883,28.94
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1883,17.312
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1883,11.628
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1884,30.005
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1884,17.534000000000002
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1884,12.470999999999998
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1885,29.442
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1885,17.75
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1885,11.692
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1886,29.762
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1886,16.605
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1886,13.157
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1887,29.659
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1887,16.129
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1887,13.53
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1888,28.778
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1888,15.993
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1888,12.785
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1889,27.738000000000003
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1889,15.988
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1889,11.75
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1890,27.951
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1890,17.119
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1890,10.832
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1891,28.269
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1891,16.814
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1891,11.455
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1892,26.978
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1892,17.877
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1892,9.101
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1893,27.355
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1893,16.826
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1893,10.529000000000002
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1894,27.102
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1894,16.385
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1894,10.717
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1895,27.49
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1895,15.189
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1895,12.300999999999998
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1896,27.183000000000003
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1896,15.637
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1896,11.546
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1897,26.674
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Death Rate per 1000,DT25BS02,1897,15.354
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Net Fertility Rate per 1000,DT25BS03,1897,11.32
"Paul H. Douglas, The Theory of Wages","Table XXV Birth, Death And Net Fertility Rates For Sweden, 1750-1931, Source: Computed from data given in the Statistisk ?rsbok for Sverige.",534,Birth Rate per 1000,DT25BS01,1898,27.108
